sim_idx,loc_x,loc_y,cell_rxpwr_dbm_1,cell_txpwr_dbm_1,cell_az_deg_1,cell_el_deg_1,cell_mech_deg_1,rsrp_dbm,cell_id,sinr_db,cell_el_deg,cell_rxpwr_dbm
4,-121.76222222222222,47.47388888888889,-124.05548095703125,23,285,13,0,-124.05548095703125,2,-1.4169616699218675,13,-124.05548095703125
4,-121.76222222222222,47.47416666666666,-123.66743469238281,23,285,13,0,-123.66743469238281,2,-1.0289154052734335,13,-123.66743469238281
4,-121.76222222222222,47.474444444444444,-122.95478057861328,23,285,13,0,-122.95478057861328,2,-0.3162536621093714,13,-122.95478057861328
4,-121.76222222222222,47.47472222222222,-122.24445343017578,23,285,13,0,-122.24445343017578,2,0.3940734863281211,13,-122.24445343017578
4,-121.76222222222222,47.474999999999994,-121.16259002685547,23,285,13,0,-121.16259002685547,2,1.4759368896484308,13,-121.16259002685547
4,-121.76222222222222,47.47527777777778,-119.30799102783203,23,285,13,0,-119.30799102783203,2,3.330535888671875,13,-119.30799102783203
4,-121.76222222222222,47.47555555555555,-118.26139068603516,23,285,13,0,-118.26139068603516,2,4.377136230468751,13,-118.26139068603516
4,-121.76222222222222,47.47583333333333,-118.13089752197266,23,285,13,0,-118.13089752197266,2,4.507629394531243,13,-118.13089752197266
4,-121.76222222222222,47.47611111111111,-118.68614196777344,23,285,13,0,-118.68614196777344,2,3.952377319335945,13,-118.68614196777344
4,-121.76222222222222,47.476388888888884,-117.65882110595703,23,285,13,0,-117.65882110595703,2,4.979705810546875,13,-117.65882110595703
4,-121.76222222222222,47.47666666666667,-116.01516723632812,23,285,13,0,-116.01516723632812,2,6.623352050781257,13,-116.01516723632812
4,-121.76222222222222,47.47694444444444,-115.56685638427734,23,285,13,0,-115.56685638427734,2,7.071670532226566,13,-115.56685638427734
4,-121.76222222222222,47.47722222222222,-115.4291000366211,23,285,13,0,-115.4291000366211,2,7.209426879882805,13,-115.4291000366211
4,-121.76222222222222,47.4775,-115.96543884277344,23,285,13,0,-115.96543884277344,2,6.673080444335948,13,-115.96543884277344
4,-121.76222222222222,47.477777777777774,-116.72673797607422,23,285,13,0,-116.72673797607422,2,5.9117889404296875,13,-116.72673797607422
4,-121.76222222222222,47.47805555555555,-117.65525817871094,23,285,13,0,-117.65525817871094,2,4.983261108398445,13,-117.65525817871094
4,-121.76222222222222,47.47833333333333,-119.0733642578125,23,285,13,0,-119.0733642578125,2,3.56515502929689,13,-119.0733642578125
4,-121.76222222222222,47.47861111111111,-120.53966522216797,23,285,13,0,-120.53966522216797,2,2.0988616943359344,13,-120.53966522216797
4,-121.76222222222222,47.47888888888889,-122.3890380859375,23,285,13,0,-122.3890380859375,2,0.24948120117187533,13,-122.3890380859375
4,-121.76222222222222,47.479166666666664,-122.7204360961914,23,285,13,0,-122.7204360961914,2,-0.08190917968750736,13,-122.7204360961914
4,-121.76222222222222,47.47944444444444,-123.43797302246094,23,285,13,0,-123.43797302246094,2,-0.7994537353515513,13,-123.43797302246094
4,-121.76222222222222,47.47972222222222,-124.79771423339844,23,285,13,0,-124.79771423339844,2,-2.159194946289062,13,-124.79771423339844
4,-121.76222222222222,47.48,-126.09134674072266,23,285,13,0,-126.09134674072266,2,-3.452819824218753,13,-126.09134674072266
4,-121.76222222222222,47.48027777777777,-127.00574493408203,23,285,13,0,-127.00574493408203,2,-4.367218017578124,13,-127.00574493408203
4,-121.76222222222222,47.480555555555554,-127.57920837402344,23,285,13,0,-127.57920837402344,2,-4.940689086914052,13,-127.57920837402344
4,-121.76222222222222,47.48083333333333,-128.13340759277344,23,285,13,0,-128.13340759277344,2,-5.494888305664052,13,-128.13340759277344
4,-121.76222222222222,47.481111111111105,-129.20167541503906,23,285,13,0,-129.20167541503906,2,-6.563156127929677,13,-129.20167541503906
4,-121.76222222222222,47.48138888888889,-130.209716796875,23,285,13,0,-130.209716796875,2,-7.571197509765621,13,-130.209716796875
4,-121.76222222222222,47.48166666666666,-131.16119384765625,23,285,13,0,-131.16119384765625,2,-8.522674560546868,13,-131.16119384765625
4,-121.76222222222222,47.481944444444444,-131.56982421875,23,285,13,0,-131.56982421875,2,-8.931304931640618,13,-131.56982421875
4,-121.76222222222222,47.48222222222222,-131.50466918945312,23,285,13,0,-131.50466918945312,2,-8.866149902343743,13,-131.50466918945312
4,-121.76222222222222,47.482499999999995,-131.90647888183594,23,285,13,0,-131.90647888183594,2,-9.267959594726562,13,-131.90647888183594
4,-121.76222222222222,47.48277777777778,-133.36456298828125,23,285,13,0,-133.36456298828125,2,-10.726043701171868,13,-133.36456298828125
4,-121.76222222222222,47.48305555555555,-134.1181640625,23,285,13,0,-134.1181640625,2,-11.479644775390625,13,-134.1181640625
4,-121.76222222222222,47.48333333333333,-134.018798828125,23,285,13,0,-134.018798828125,2,-11.380279541015614,13,-134.018798828125
4,-121.76222222222222,47.48361111111111,-133.947021484375,23,285,13,0,-133.947021484375,2,-11.30850219726561,13,-133.947021484375
4,-121.76194444444445,47.47,-136.13134765625,23,285,13,0,-136.13134765625,2,-13.492828369140621,13,-136.13134765625
4,-121.76194444444445,47.470277777777774,-135.25216674804688,23,285,13,0,-135.25216674804688,2,-12.61364746093749,13,-135.25216674804688
4,-121.76194444444445,47.47055555555555,-134.32781982421875,23,285,13,0,-134.32781982421875,2,-11.689300537109375,13,-134.32781982421875
4,-121.76194444444445,47.47083333333333,-132.9217987060547,23,285,13,0,-132.9217987060547,2,-10.283279418945312,13,-132.9217987060547
4,-121.76194444444445,47.47111111111111,-132.5538787841797,23,285,13,0,-132.5538787841797,2,-9.915359497070302,13,-132.5538787841797
4,-121.76194444444445,47.47138888888889,-131.93939208984375,23,285,13,0,-131.93939208984375,2,-9.300872802734368,13,-131.93939208984375
4,-121.76194444444445,47.471666666666664,-130.8131561279297,23,285,13,0,-130.8131561279297,2,-8.174636840820302,13,-130.8131561279297
4,-121.76194444444445,47.47194444444444,-129.8660125732422,23,285,13,0,-129.8660125732422,2,-7.227493286132809,13,-129.8660125732422
4,-121.76194444444445,47.47222222222222,-129.36782836914062,23,285,13,0,-129.36782836914062,2,-6.729309082031243,13,-129.36782836914062
4,-121.76194444444445,47.4725,-129.11732482910156,23,285,13,0,-129.11732482910156,2,-6.478805541992187,13,-129.11732482910156
4,-121.76194444444445,47.47277777777777,-128.30474853515625,23,285,13,0,-128.30474853515625,2,-5.666229248046868,13,-128.30474853515625
4,-121.76194444444445,47.473055555555554,-127.15007019042969,23,285,13,0,-127.15007019042969,2,-4.511550903320298,13,-127.15007019042969
4,-121.76194444444445,47.47333333333333,-126.2223129272461,23,285,13,0,-126.2223129272461,2,-3.583786010742198,13,-126.2223129272461
4,-121.76194444444445,47.47361111111111,-124.6164321899414,23,285,13,0,-124.6164321899414,2,-1.9779052734375033,13,-124.6164321899414
4,-121.76194444444445,47.47388888888889,-123.5488052368164,23,285,13,0,-123.5488052368164,2,-0.9102783203124963,13,-123.5488052368164
4,-121.76194444444445,47.47416666666666,-122.75565338134766,23,285,13,0,-122.75565338134766,2,-0.1171264648437461,13,-122.75565338134766
4,-121.76194444444445,47.474444444444444,-121.58709716796875,23,285,13,0,-121.58709716796875,2,1.05142211914064,13,-121.58709716796875
4,-121.76194444444445,47.47472222222222,-121.10922241210938,23,285,13,0,-121.10922241210938,2,1.5292968750000036,13,-121.10922241210938
4,-121.76194444444445,47.474999999999994,-119.89008331298828,23,285,13,0,-119.89008331298828,2,2.7484436035156183,13,-119.89008331298828
4,-121.76194444444445,47.47527777777778,-118.66633605957031,23,285,13,0,-118.66633605957031,2,3.9721832275390767,13,-118.66633605957031
4,-121.76194444444445,47.47555555555555,-117.47809600830078,23,285,13,0,-117.47809600830078,2,5.1604309082031286,13,-117.47809600830078
4,-121.76194444444445,47.47583333333333,-116.80777740478516,23,285,13,0,-116.80777740478516,2,5.8307495117187536,13,-116.80777740478516
4,-121.76194444444445,47.47611111111111,-116.78728485107422,23,285,13,0,-116.78728485107422,2,5.85124206542968,13,-116.78728485107422
4,-121.76194444444445,47.476388888888884,-116.10464477539062,23,285,13,0,-116.10464477539062,2,6.533874511718754,13,-116.10464477539062
4,-121.76194444444445,47.47666666666667,-114.35900115966797,23,285,13,0,-114.35900115966797,2,8.27952575683593,13,-114.35900115966797
4,-121.76194444444445,47.47694444444444,-114.31962585449219,23,285,13,0,-114.31962585449219,2,8.318893432617198,13,-114.31962585449219
4,-121.76194444444445,47.47722222222222,-114.63533020019531,23,285,13,0,-114.63533020019531,2,8.003189086914073,13,-114.63533020019531
4,-121.76194444444445,47.4775,-114.85144805908203,23,285,13,0,-114.85144805908203,2,7.7870788574218786,13,-114.85144805908203
4,-121.76194444444445,47.477777777777774,-115.34403228759766,23,285,13,0,-115.34403228759766,2,7.294494628906243,13,-115.34403228759766
4,-121.76194444444445,47.47805555555555,-116.03971099853516,23,285,13,0,-116.03971099853516,2,6.59881591796875,13,-116.03971099853516
4,-121.76194444444445,47.47833333333333,-117.61446380615234,23,285,13,0,-117.61446380615234,2,5.024063110351555,13,-117.61446380615234
4,-121.76194444444445,47.47861111111111,-119.23397827148438,23,285,13,0,-119.23397827148438,2,3.404541015625,13,-119.23397827148438
4,-121.76194444444445,47.47888888888889,-121.22743225097656,23,285,13,0,-121.22743225097656,2,1.411087036132823,13,-121.22743225097656
4,-121.76194444444445,47.479166666666664,-121.6795654296875,23,285,13,0,-121.6795654296875,2,0.9589538574218897,13,-121.6795654296875
4,-121.76194444444445,47.47944444444444,-122.84619903564453,23,285,13,0,-122.84619903564453,2,-0.20767211914062528,13,-122.84619903564453
4,-121.76194444444445,47.47972222222222,-124.29338073730469,23,285,13,0,-124.29338073730469,2,-1.6548614501953016,13,-124.29338073730469
4,-121.76194444444445,47.48,-125.6604995727539,23,285,13,0,-125.6604995727539,2,-3.0219726562500067,13,-125.6604995727539
4,-121.76194444444445,47.48027777777777,-126.31934356689453,23,285,13,0,-126.31934356689453,2,-3.6808166503906214,13,-126.31934356689453
4,-121.76194444444445,47.480555555555554,-126.95182037353516,23,285,13,0,-126.95182037353516,2,-4.3132934570312464,13,-126.95182037353516
4,-121.76194444444445,47.48083333333333,-127.55742645263672,23,285,13,0,-127.55742645263672,2,-4.9188995361328125,13,-127.55742645263672
4,-121.76194444444445,47.481111111111105,-128.94366455078125,23,285,13,0,-128.94366455078125,2,-6.305145263671861,13,-128.94366455078125
4,-121.76194444444445,47.48138888888889,-129.98388671875,23,285,13,0,-129.98388671875,2,-7.345367431640621,13,-129.98388671875
4,-121.76194444444445,47.48166666666666,-130.96267700195312,23,285,13,0,-130.96267700195312,2,-8.324157714843743,13,-130.96267700195312
4,-121.76194444444445,47.481944444444444,-131.38938903808594,23,285,13,0,-131.38938903808594,2,-8.750869750976554,13,-131.38938903808594
4,-121.76194444444445,47.48222222222222,-131.33572387695312,23,285,13,0,-131.33572387695312,2,-8.69720458984375,13,-131.33572387695312
4,-121.76194444444445,47.482499999999995,-131.97360229492188,23,285,13,0,-131.97360229492188,2,-9.335083007812486,13,-131.97360229492188
4,-121.76194444444445,47.48277777777778,-133.0124053955078,23,285,13,0,-133.0124053955078,2,-10.373886108398427,13,-133.0124053955078
4,-121.76194444444445,47.48305555555555,-133.7854766845703,23,285,13,0,-133.7854766845703,2,-11.14695739746093,13,-133.7854766845703
4,-121.76194444444445,47.48333333333333,-133.70339965820312,23,285,13,0,-133.70339965820312,2,-11.06488037109374,13,-133.70339965820312
4,-121.76194444444445,47.48361111111111,-133.6476593017578,23,285,13,0,-133.6476593017578,2,-11.009140014648438,13,-133.6476593017578
4,-121.76166666666667,47.47,-136.04676818847656,23,285,13,0,-136.04676818847656,2,-13.408248901367177,13,-136.04676818847656
4,-121.76166666666667,47.470277777777774,-135.36862182617188,23,285,13,0,-135.36862182617188,2,-12.7301025390625,13,-135.36862182617188
4,-121.76166666666667,47.47055555555555,-134.22061157226562,23,285,13,0,-134.22061157226562,2,-11.582092285156236,13,-134.22061157226562
4,-121.76166666666667,47.47083333333333,-132.79739379882812,23,285,13,0,-132.79739379882812,2,-10.158874511718743,13,-132.79739379882812
4,-121.76166666666667,47.47111111111111,-131.96963500976562,23,285,13,0,-131.96963500976562,2,-9.331115722656236,13,-131.96963500976562
4,-121.76166666666667,47.47138888888889,-131.32394409179688,23,285,13,0,-131.32394409179688,2,-8.68542480468749,13,-131.32394409179688
4,-121.76166666666667,47.471666666666664,-130.88174438476562,23,285,13,0,-130.88174438476562,2,-8.24322509765624,13,-130.88174438476562
4,-121.76166666666667,47.47194444444444,-129.67152404785156,23,285,13,0,-129.67152404785156,2,-7.0330047607421875,13,-129.67152404785156
4,-121.76166666666667,47.47222222222222,-128.89517211914062,23,285,13,0,-128.89517211914062,2,-6.2566528320312464,13,-128.89517211914062
4,-121.76166666666667,47.4725,-128.60696411132812,23,285,13,0,-128.60696411132812,2,-5.968444824218739,13,-128.60696411132812
4,-121.76166666666667,47.47277777777777,-127.75062561035156,23,285,13,0,-127.75062561035156,2,-5.11210632324218,13,-127.75062561035156
4,-121.76166666666667,47.473055555555554,-126.54491424560547,23,285,13,0,-126.54491424560547,2,-3.906387329101566,13,-126.54491424560547
4,-121.76166666666667,47.47333333333333,-125.5582504272461,23,285,13,0,-125.5582504272461,2,-2.9197235107421977,13,-125.5582504272461
4,-121.76166666666667,47.47361111111111,-124.50511169433594,23,285,13,0,-124.50511169433594,2,-1.8665924072265478,13,-124.50511169433594
4,-121.76166666666667,47.47388888888889,-123.05564880371094,23,285,13,0,-123.05564880371094,2,-0.4171295166015549,13,-123.05564880371094
4,-121.76166666666667,47.47416666666666,-121.84721374511719,23,285,13,0,-121.84721374511719,2,0.791305541992192,13,-121.84721374511719
4,-121.76166666666667,47.474444444444444,-120.56778717041016,23,285,13,0,-120.56778717041016,2,2.0707397460937393,13,-120.56778717041016
4,-121.76166666666667,47.47472222222222,-119.58775329589844,23,285,13,0,-119.58775329589844,2,3.0507659912109375,13,-119.58775329589844
4,-121.76166666666667,47.474999999999994,-118.58993530273438,23,285,13,0,-118.58993530273438,2,4.048583984375008,13,-118.58993530273438
4,-121.76166666666667,47.47527777777778,-117.19580841064453,23,285,13,0,-117.19580841064453,2,5.4427185058593786,13,-117.19580841064453
4,-121.76166666666667,47.47555555555555,-115.82185363769531,23,285,13,0,-115.82185363769531,2,6.816665649414073,13,-115.82185363769531
4,-121.76166666666667,47.47583333333333,-114.95442199707031,23,285,13,0,-114.95442199707031,2,7.684097290039063,13,-114.95442199707031
4,-121.76166666666667,47.47611111111111,-114.74014282226562,23,285,13,0,-114.74014282226562,2,7.898376464843757,13,-114.74014282226562
4,-121.76166666666667,47.476388888888884,-113.44524383544922,23,285,13,0,-113.44524383544922,2,9.193283081054684,13,-113.44524383544922
4,-121.76166666666667,47.47666666666667,-112.52943420410156,23,285,13,0,-112.52943420410156,2,10.109085083007816,13,-112.52943420410156
4,-121.76166666666667,47.47694444444444,-112.48136901855469,23,285,13,0,-112.48136901855469,2,10.157150268554691,13,-112.48136901855469
4,-121.76166666666667,47.47722222222222,-112.86588287353516,23,285,13,0,-112.86588287353516,2,9.77264404296875,13,-112.86588287353516
4,-121.76166666666667,47.4775,-113.63292694091797,23,285,13,0,-113.63292694091797,2,9.005599975585934,13,-113.63292694091797
4,-121.76166666666667,47.477777777777774,-113.86698913574219,23,285,13,0,-113.86698913574219,2,8.771530151367203,13,-113.86698913574219
4,-121.76166666666667,47.47805555555555,-114.7392578125,23,285,13,0,-114.7392578125,2,7.899261474609389,13,-114.7392578125
4,-121.76166666666667,47.47833333333333,-116.49595642089844,23,285,13,0,-116.49595642089844,2,6.142562866210941,13,-116.49595642089844
4,-121.76166666666667,47.47861111111111,-118.6822738647461,23,285,13,0,-118.6822738647461,2,3.9562530517578054,13,-118.6822738647461
4,-121.76166666666667,47.47888888888889,-120.04721069335938,23,285,13,0,-120.04721069335938,2,2.5913085937500036,13,-120.04721069335938
4,-121.76166666666667,47.479166666666664,-120.99517822265625,23,285,13,0,-120.99517822265625,2,1.643341064453133,13,-120.99517822265625
4,-121.76166666666667,47.47944444444444,-121.91513061523438,23,285,13,0,-121.91513061523438,2,0.7233886718750072,13,-121.91513061523438
4,-121.76166666666667,47.47972222222222,-123.46109008789062,23,285,13,0,-123.46109008789062,2,-0.8225708007812391,13,-123.46109008789062
4,-121.76166666666667,47.48,-124.91259765625,23,285,13,0,-124.91259765625,2,-2.2740783691406103,13,-124.91259765625
4,-121.76166666666667,47.48027777777777,-125.6417465209961,23,285,13,0,-125.6417465209961,2,-3.003219604492191,13,-125.6417465209961
4,-121.76166666666667,47.480555555555554,-126.33458709716797,23,285,13,0,-126.33458709716797,2,-3.6960601806640625,13,-126.33458709716797
4,-121.76166666666667,47.48083333333333,-127.55597686767578,23,285,13,0,-127.55597686767578,2,-4.917449951171875,13,-127.55597686767578
4,-121.76166666666667,47.481111111111105,-128.97789001464844,23,285,13,0,-128.97789001464844,2,-6.339370727539055,13,-128.97789001464844
4,-121.76166666666667,47.48138888888889,-130.0408935546875,23,285,13,0,-130.0408935546875,2,-7.402374267578118,13,-130.0408935546875
4,-121.76166666666667,47.48166666666666,-130.7762451171875,23,285,13,0,-130.7762451171875,2,-8.13772583007811,13,-130.7762451171875
4,-121.76166666666667,47.481944444444444,-131.46934509277344,23,285,13,0,-131.46934509277344,2,-8.830825805664055,13,-131.46934509277344
4,-121.76166666666667,47.48222222222222,-131.64686584472656,23,285,13,0,-131.64686584472656,2,-9.008346557617184,13,-131.64686584472656
4,-121.76166666666667,47.482499999999995,-132.05657958984375,23,285,13,0,-132.05657958984375,2,-9.418060302734366,13,-132.05657958984375
4,-121.76166666666667,47.48277777777778,-132.88699340820312,23,285,13,0,-132.88699340820312,2,-10.248474121093736,13,-132.88699340820312
4,-121.76166666666667,47.48305555555555,-133.2482147216797,23,285,13,0,-133.2482147216797,2,-10.609695434570305,13,-133.2482147216797
4,-121.76166666666667,47.48333333333333,-133.1947479248047,23,285,13,0,-133.1947479248047,2,-10.556228637695302,13,-133.1947479248047
4,-121.76166666666667,47.48361111111111,-133.54678344726562,23,285,13,0,-133.54678344726562,2,-10.908264160156236,13,-133.54678344726562
4,-121.76138888888889,47.47,-135.96939086914062,23,285,13,0,-135.96939086914062,2,-13.330871582031243,13,-135.96939086914062
4,-121.76138888888889,47.470277777777774,-135.06996154785156,23,285,13,0,-135.06996154785156,2,-12.43144226074218,13,-135.06996154785156
4,-121.76138888888889,47.47055555555555,-133.90625,23,285,13,0,-133.90625,2,-11.267730712890618,13,-133.90625
4,-121.76138888888889,47.47083333333333,-132.46585083007812,23,285,13,0,-132.46585083007812,2,-9.827331542968736,13,-132.46585083007812
4,-121.76138888888889,47.47111111111111,-131.39697265625,23,285,13,0,-131.39697265625,2,-8.75845336914061,13,-131.39697265625
4,-121.76138888888889,47.47138888888889,-130.9502410888672,23,285,13,0,-130.9502410888672,2,-8.311721801757804,13,-130.9502410888672
4,-121.76138888888889,47.471666666666664,-130.4826202392578,23,285,13,0,-130.4826202392578,2,-7.844100952148434,13,-130.4826202392578
4,-121.76138888888889,47.47194444444444,-129.49118041992188,23,285,13,0,-129.49118041992188,2,-6.852661132812496,13,-129.49118041992188
4,-121.76138888888889,47.47222222222222,-128.6918487548828,23,285,13,0,-128.6918487548828,2,-6.053329467773434,13,-128.6918487548828
4,-121.76138888888889,47.4725,-128.10935974121094,23,285,13,0,-128.10935974121094,2,-5.470840454101555,13,-128.10935974121094
4,-121.76138888888889,47.47277777777777,-127.20992279052734,23,285,13,0,-127.20992279052734,2,-4.571395874023434,13,-127.20992279052734
4,-121.76138888888889,47.473055555555554,-125.95417022705078,23,285,13,0,-125.95417022705078,2,-3.3156433105468786,13,-125.95417022705078
4,-121.76138888888889,47.47333333333333,-124.90886688232422,23,285,13,0,-124.90886688232422,2,-2.270339965820316,13,-124.90886688232422
4,-121.76138888888889,47.47361111111111,-124.10472869873047,23,285,13,0,-124.10472869873047,2,-1.466201782226566,13,-124.10472869873047
4,-121.76138888888889,47.47388888888889,-122.91300964355469,23,285,13,0,-122.91300964355469,2,-0.2744903564452974,13,-122.91300964355469
4,-121.76138888888889,47.47416666666666,-121.28914642333984,23,285,13,0,-121.28914642333984,2,1.3493804931640514,13,-121.28914642333984
4,-121.76138888888889,47.474444444444444,-119.55712127685547,23,285,13,0,-119.55712127685547,2,3.081405639648427,13,-119.55712127685547
4,-121.76138888888889,47.47472222222222,-118.07801818847656,23,285,13,0,-118.07801818847656,2,4.560501098632823,13,-118.07801818847656
4,-121.76138888888889,47.474999999999994,-117.27642059326172,23,285,13,0,-117.27642059326172,2,5.362106323242184,13,-117.27642059326172
4,-121.76138888888889,47.47527777777778,-116.09508514404297,23,285,13,0,-116.09508514404297,2,6.543441772460934,13,-116.09508514404297
4,-121.76138888888889,47.47555555555555,-114.5180892944336,23,285,13,0,-114.5180892944336,2,8.120437622070309,13,-114.5180892944336
4,-121.76138888888889,47.47583333333333,-113.0126953125,23,285,13,0,-113.0126953125,2,9.625823974609382,13,-113.0126953125
4,-121.76138888888889,47.47611111111111,-112.10875701904297,23,285,13,0,-112.10875701904297,2,10.529769897460941,13,-112.10875701904297
4,-121.76138888888889,47.476388888888884,-111.52910614013672,23,285,13,0,-111.52910614013672,2,11.10942077636718,13,-111.52910614013672
4,-121.76138888888889,47.47666666666667,-110.09627532958984,23,285,13,0,-110.09627532958984,2,12.542251586914066,13,-110.09627532958984
4,-121.76138888888889,47.47694444444444,-110.8851089477539,23,285,13,0,-110.8851089477539,2,11.753417968749993,13,-110.8851089477539
4,-121.76138888888889,47.47722222222222,-111.82166290283203,23,285,13,0,-111.82166290283203,2,10.816864013671879,13,-111.82166290283203
4,-121.76138888888889,47.4775,-112.29621124267578,23,285,13,0,-112.29621124267578,2,10.342315673828129,13,-112.29621124267578
4,-121.76138888888889,47.477777777777774,-113.12625885009766,23,285,13,0,-113.12625885009766,2,9.512268066406246,13,-113.12625885009766
4,-121.76138888888889,47.47805555555555,-113.77397155761719,23,285,13,0,-113.77397155761719,2,8.864547729492198,13,-113.77397155761719
4,-121.76138888888889,47.47833333333333,-115.74851989746094,23,285,13,0,-115.74851989746094,2,6.889999389648445,13,-115.74851989746094
4,-121.76138888888889,47.47861111111111,-117.32662963867188,23,285,13,0,-117.32662963867188,2,5.311889648437501,13,-117.32662963867188
4,-121.76138888888889,47.47888888888889,-119.2520751953125,23,285,13,0,-119.2520751953125,2,3.386444091796879,13,-119.2520751953125
4,-121.76138888888889,47.479166666666664,-119.9534683227539,23,285,13,0,-119.9534683227539,2,2.6850585937499893,13,-119.9534683227539
4,-121.76138888888889,47.47944444444444,-121.34211730957031,23,285,13,0,-121.34211730957031,2,1.2964019775390767,13,-121.34211730957031
4,-121.76138888888889,47.47972222222222,-122.98106384277344,23,285,13,0,-122.98106384277344,2,-0.3425445556640483,13,-122.98106384277344
4,-121.76138888888889,47.48,-124.17742919921875,23,285,13,0,-124.17742919921875,2,-1.5389099121093603,13,-124.17742919921875
4,-121.76138888888889,47.48027777777777,-124.97815704345703,23,285,13,0,-124.97815704345703,2,-2.3396301269531246,13,-124.97815704345703
4,-121.76138888888889,47.480555555555554,-126.02721405029297,23,285,13,0,-126.02721405029297,2,-3.388687133789059,13,-126.02721405029297
4,-121.76138888888889,47.48083333333333,-127.5823974609375,23,285,13,0,-127.5823974609375,2,-4.943878173828118,13,-127.5823974609375
4,-121.76138888888889,47.481111111111105,-129.0376434326172,23,285,13,0,-129.0376434326172,2,-6.399124145507802,13,-129.0376434326172
4,-121.76138888888889,47.48138888888889,-130.12112426757812,23,285,13,0,-130.12112426757812,2,-7.48260498046875,13,-130.12112426757812
4,-121.76138888888889,47.48166666666666,-131.1338348388672,23,285,13,0,-131.1338348388672,2,-8.495315551757797,13,-131.1338348388672
4,-121.76138888888889,47.481944444444444,-132.082275390625,23,285,13,0,-132.082275390625,2,-9.443756103515621,13,-132.082275390625
4,-121.76138888888889,47.48222222222222,-131.98585510253906,23,285,13,0,-131.98585510253906,2,-9.34733581542968,13,-131.98585510253906
4,-121.76138888888889,47.482499999999995,-132.1559600830078,23,285,13,0,-132.1559600830078,2,-9.517440795898438,13,-132.1559600830078
4,-121.76138888888889,47.48277777777778,-132.7716827392578,23,285,13,0,-132.7716827392578,2,-10.13316345214843,13,-132.7716827392578
4,-121.76138888888889,47.48305555555555,-132.9308624267578,23,285,13,0,-132.9308624267578,2,-10.292343139648423,13,-132.9308624267578
4,-121.76138888888889,47.48333333333333,-133.0947723388672,23,285,13,0,-133.0947723388672,2,-10.456253051757809,13,-133.0947723388672
4,-121.76138888888889,47.48361111111111,-133.4544219970703,23,285,13,0,-133.4544219970703,2,-10.815902709960934,13,-133.4544219970703
4,-121.7611111111111,47.47,-135.69155883789062,23,285,13,0,-135.69155883789062,2,-13.053039550781236,13,-135.69155883789062
4,-121.7611111111111,47.470277777777774,-134.77862548828125,23,285,13,0,-134.77862548828125,2,-12.14010620117186,13,-134.77862548828125
4,-121.7611111111111,47.47055555555555,-133.8159942626953,23,285,13,0,-133.8159942626953,2,-11.17747497558593,13,-133.8159942626953
4,-121.7611111111111,47.47083333333333,-132.36090087890625,23,285,13,0,-132.36090087890625,2,-9.722381591796871,13,-132.36090087890625
4,-121.7611111111111,47.47111111111111,-131.05691528320312,23,285,13,0,-131.05691528320312,2,-8.41839599609374,13,-131.05691528320312
4,-121.7611111111111,47.47138888888889,-130.3593292236328,23,285,13,0,-130.3593292236328,2,-7.720809936523434,13,-130.3593292236328
4,-121.7611111111111,47.471666666666664,-129.8562469482422,23,285,13,0,-129.8562469482422,2,-7.217727661132809,13,-129.8562469482422
4,-121.7611111111111,47.47194444444444,-129.07740783691406,23,285,13,0,-129.07740783691406,2,-6.438888549804673,13,-129.07740783691406
4,-121.7611111111111,47.47222222222222,-128.24667358398438,23,285,13,0,-128.24667358398438,2,-5.6081542968749964,13,-128.24667358398438
4,-121.7611111111111,47.4725,-127.6275634765625,23,285,13,0,-127.6275634765625,2,-4.989044189453118,13,-127.6275634765625
4,-121.7611111111111,47.47277777777777,-126.68624114990234,23,285,13,0,-126.68624114990234,2,-4.047714233398434,13,-126.68624114990234
4,-121.7611111111111,47.473055555555554,-125.38226318359375,23,285,13,0,-125.38226318359375,2,-2.74374389648436,13,-125.38226318359375
4,-121.7611111111111,47.47333333333333,-123.97980499267578,23,285,13,0,-123.97980499267578,2,-1.3412780761718854,13,-123.97980499267578
4,-121.7611111111111,47.47361111111111,-123.08949279785156,23,285,13,0,-123.08949279785156,2,-0.4509735107421873,13,-123.08949279785156
4,-121.7611111111111,47.47388888888889,-122.46945190429688,23,285,13,0,-122.46945190429688,2,0.16906738281250006,13,-122.46945190429688
4,-121.7611111111111,47.47416666666666,-120.75643157958984,23,285,13,0,-120.75643157958984,2,1.8820953369140627,13,-120.75643157958984
4,-121.7611111111111,47.474444444444444,-118.91461944580078,23,285,13,0,-118.91461944580078,2,3.723907470703125,13,-118.91461944580078
4,-121.7611111111111,47.47472222222222,-116.95048522949219,23,285,13,0,-116.95048522949219,2,5.688034057617202,13,-116.95048522949219
4,-121.7611111111111,47.474999999999994,-115.96898651123047,23,285,13,0,-115.96898651123047,2,6.6695404052734375,13,-115.96898651123047
4,-121.7611111111111,47.47527777777778,-114.98173522949219,23,285,13,0,-114.98173522949219,2,7.6567840576171875,13,-114.98173522949219
4,-121.7611111111111,47.47555555555555,-113.17398071289062,23,285,13,0,-113.17398071289062,2,9.464538574218759,13,-113.17398071289062
4,-121.7611111111111,47.47583333333333,-111.41372680664062,23,285,13,0,-111.41372680664062,2,11.224792480468757,13,-111.41372680664062
4,-121.7611111111111,47.47611111111111,-110.24492645263672,23,285,13,0,-110.24492645263672,2,12.39360046386718,13,-110.24492645263672
